



测试,#genre#
CCTV12,http://60.10.139.10:8801/hls/12/index.m3u8
CCTV13,http://60.10.139.10:8801/hls/13/index.m3u8
CCTV14,http://60.10.139.10:8801/hls/14/index.m3u8
CCTV15,http://60.10.139.10:8801/hls/15/index.m3u8
CCTV16,http://60.10.139.10:8801/hls/16/index.m3u8
CCTV17,http://60.10.139.10:8801/hls/17/index.m3u8
CCTV1,http://116.128.242.83:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://58.57.21.166:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://119.163.199.98:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://182.117.136.117:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://58.57.21.166:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://116.128.242.83:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://182.117.136.117:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://116.128.242.83:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://116.128.242.83:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://36.35.16.98:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://116.128.242.83:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://58.57.21.166:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://116.128.242.83:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://119.163.199.98:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://119.163.199.98:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://119.163.199.98:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.128.242.83:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.128.224.11:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://182.117.136.117:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://116.128.242.83:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://116.128.242.83:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://119.163.199.98:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://119.163.199.98:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://116.128.242.83:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://182.117.136.117:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://58.57.21.166:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://119.163.199.98:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://182.117.136.117:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://116.128.242.83:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://119.163.199.98:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://116.128.242.83:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://202.100.46.58:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://36.35.16.98:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV17,http://36.249.151.144:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202
CCTV1,http://113.57.20.158:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://218.3.138.25:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://116.128.242.83:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://124.128.73.58:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://61.136.172.236:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://202.100.46.58:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://113.57.20.158:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://59.173.183.242:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://113.57.20.158:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://202.100.46.58:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://123.189.36.155:9901/tsfile/live/1158_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://116.128.224.11:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://61.136.172.236:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://116.128.224.11:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://59.173.183.242:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://123.189.36.7:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://113.57.20.158:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://59.173.183.242:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://61.136.172.236:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://58.57.21.166:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://59.173.183.242:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://113.57.20.158:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://61.136.172.236:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://113.57.20.158:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://59.173.183.242:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://61.136.172.236:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://58.57.21.166:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://59.173.183.242:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://113.57.20.158:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://123.189.36.155:9901/tsfile/live/1161_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://58.216.229.130:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://59.173.183.242:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://113.57.20.158:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://59.173.183.242:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://61.136.172.236:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://113.57.20.158:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://58.57.21.166:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://59.173.183.242:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://113.57.20.158:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://58.216.229.130:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.128.242.83:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://113.57.20.158:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://202.100.46.58:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.189.36.7:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://123.189.36.155:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://113.57.20.158:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://59.173.183.242:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://123.189.36.7:9901/tsfile/live/1164_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://110.189.102.15:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2,http://110.189.102.15:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3,http://110.189.102.15:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV4,http://110.189.102.15:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5,http://110.189.102.15:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6,http://110.189.102.15:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV7,http://110.189.102.15:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8,http://110.189.102.15:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9,http://110.189.102.15:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV10,http://110.189.102.15:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11,http://110.189.102.15:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12,http://110.189.102.15:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13,http://110.189.102.15:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14,http://110.189.102.15:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15,http://110.189.102.15:9901/tsfile/live/0015_1.m3u8?key=txiptv
CCTV5+,http://110.189.102.15:9901/tsfile/live/0016_1.m3u8?key=txiptv
CCTV1,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv1
CCTV2,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv2
CCTV4,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv4
CCTV6,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv6
CCTV13,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv13
CCTV16,http://www.erbao1981.top:8188/udp/239.76.246.98:1234
CCTV17,http://www.erbao1981.top:8188/udp/239.76.245.239:1234
CCTV1,http://59.173.183.242:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://59.173.183.242:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://113.57.20.158:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://59.173.183.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://59.173.183.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0

IPV4卫视,#genre#
东方卫视,http://120.77.28.4:8648/mgu.php?id=dfws
吉林卫视,http://120.77.28.4:8648/mgu.php?id=jlws
青海卫视,http://120.77.28.4:8648/mgu.php?id=qhws
陕西卫视,http://120.77.28.4:8648/mgu.php?id=sxws
湖北卫视,http://120.77.28.4:8648/mgu.php?id=hubws
江西卫视,http://120.77.28.4:8648/mgu.php?id=jxws
江苏卫视,http://120.77.28.4:8648/mgu.php?id=jsws
大湾区卫视,http://120.77.28.4:8648/mgu.php?id=dwqws
海南卫视,http://120.77.28.4:8648/mgu.php?id=hinws
安徽卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=113
北京卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=107
重庆卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=143
河北卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=140
河南卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=144
黑龙江卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=115
湖南卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=103
江苏卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=106
青海卫视,http://154.12.55.21/zjzb/zjzb.php?id=00086/000/36252/index.m3u8
山东卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=105
陕西卫视,http://154.12.55.21/zjzb/zjzb.php?id=00086/000/36370/index.m3u8
深圳卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=101
四川卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=139
安徽卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.163:6000
北京卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.47:8024
兵团卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.156:4120
重庆卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.203:6323
东方卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.52:8032
东南卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.201.13:6291
甘肃卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.17:8180
广东卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.56:8048
广西卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.80:8300
贵州卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.201.20:6315
海南卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.201.125:6288
河北卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.174:6000
河南卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.201.16:7174
黑龙江卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.49:8016
湖北卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.164:6000
湖南卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.48:8012
吉林卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.201.15:6339
江苏卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.51:8028
江西卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.201.12:6290
辽宁卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.57:8056
内蒙古卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.84:8176
宁夏卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.87:8124
青海卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.85:8184
三沙卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.165:4120
山东卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.55:8052
山西卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.83:8172
陕西卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.82:8140
深圳卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.50:8020
四川卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.202:6325
天津卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.54:1234
西藏卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.88:8164
新疆卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.89:8160
云南卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.68:8108
浙江卫视,http://154.12.55.21/hbdx/zb.php?id=239.254.200.53:8036
安徽卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.211:8064
北京卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.241:8000
兵团卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.144:4120
重庆卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.122:8160
广东卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.142:8048
广西卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.39:8300
贵州卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.149:8076
河北卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.148:8072
河南卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.27:8128
黑龙江卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.133:8016
湖南卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.132:8012
吉林卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.240:8172
江苏卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.135:8028
辽宁卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.210:8056
宁夏卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.46:8124
青海卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.44:8184
厦门卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.143:4120
山东卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.209:8052
山西卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.42:8172
陕西卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.41:8140
深圳卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.134:8020
四川卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.29:8288
天津卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.141:1234
西藏卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.47:8164
新疆卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.48:8160
云南卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.26:8108
浙江卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.137:8036
安徽卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.209:6566
兵团卫视,http://154.12.55.21/zb/zb.php?id=239.253.93.176:6344
东方卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.89:8019
广东卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.206:8108
贵州卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.105:6055
海南卫视,http://154.12.55.21/zb/zb.php?id=239.253.93.155:6323
黑龙江卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.85:8016
江西卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.19:6145
深圳卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.86:8017
四川卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.16:6043
天津卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.91:8021
浙江卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.90:8020
东南卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=146
海南卫视,http://154.12.55.21/zjzb/zjzb.php?id=00086/000/32687/index.m3u8?fmt=ts2hls
湖北卫视,http://154.12.55.21/zjzb/zjzb.php?id=00000/00B/?id=114
东方卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.136:8032
海南卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.45:8304
湖北卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.138:8044
江西卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.123:8164
内蒙古卫视,http://154.12.55.21/bjzb/zb.php?id=239.3.1.43:8176
黑龙江卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000521
北京卫视,http://111.230.30.193/php/lyd.php?id=6450
东方卫视,http://111.230.30.193/php/lyd.php?id=6345
江苏卫视,http://111.230.30.193/php/lyd.php?id=6310
浙江卫视,http://111.230.30.193/php/lyd.php?id=6339
湖南卫视,http://111.230.30.193/php/lyd.php?id=6307
东南卫视,http://111.230.30.193/php/lyd.php?id=6341
广东卫视,http://111.230.30.193/php/lyd.php?id=6248
广西卫视,http://111.230.30.193/php/lyd.php?id=6549
贵州卫视,http://111.230.30.193/php/lyd.php?id=6474
海南卫视,http://111.230.30.193/php/lyd.php?id=6465
安徽卫视,http://111.230.30.193/php/lyd.php?id=6391
河南卫视,http://111.230.30.193/php/lyd.php?id=6480
湖北卫视,http://111.230.30.193/php/lyd.php?id=6477
吉林卫视,http://111.230.30.193/php/lyd.php?id=6397
江西卫视,http://111.230.30.193/php/lyd.php?id=6344
辽宁卫视,http://111.230.30.193/php/lyd.php?id=6546
山东卫视,http://111.230.30.193/php/lyd.php?id=6456
深圳卫视,http://111.230.30.193/php/lyd.php?id=6313
四川卫视,http://111.230.30.193/php/lyd.php?id=6338
天津卫视,http://111.230.30.193/php/lyd.php?id=6459
重庆卫视,http://111.230.30.193/php/lyd.php?id=6409
东南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000519
东方卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000518
吉林卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000025
天津卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000530
安徽卫视,http://61.136.67.238:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000514
山东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000527
广东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000520
江苏卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000524
江西卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000525
河北卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000057
河南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000027
海南卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000037
深圳卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000529
湖北卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000522
贵州卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000036
重庆卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000517
北京卫视,http://8.138.7.223/tv/sc96655.php?id=19$蜀小果
浙江卫视,http://8.138.7.223/tv/sc96655.php?id=20$蜀小果
江苏卫视,http://8.138.7.223/tv/sc96655.php?id=21$蜀小果
安徽卫视,http://8.138.7.223/tv/sc96655.php?id=22$蜀小果
重庆卫视,http://8.138.7.223/tv/sc96655.php?id=23$蜀小果
东方卫视,http://8.138.7.223/tv/sc96655.php?id=24$蜀小果
广东卫视,http://8.138.7.223/tv/sc96655.php?id=27$蜀小果
湖北卫视,http://8.138.7.223/tv/sc96655.php?id=32$蜀小果
湖南卫视,http://8.138.7.223/tv/sc96655.php?id=33$蜀小果
吉林卫视,http://8.138.7.223/tv/sc96655.php?id=34$蜀小果
江西卫视,http://8.138.7.223/tv/sc96655.php?id=35$蜀小果
康巴卫视,http://8.138.7.223/tv/sc96655.php?id=36$蜀小果
山东卫视,http://8.138.7.223/tv/sc96655.php?id=38$蜀小果
深圳卫视,http://8.138.7.223/tv/sc96655.php?id=41$蜀小果
天津卫视,http://8.138.7.223/tv/sc96655.php?id=43$蜀小果
西藏卫视,http://8.138.7.223/tv/sc96655.php?id=45$蜀小果
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
